Latitude,Longitude,Zipcode,Borough,Neighbourhood,Month,Day,Ride Count
40.768,-73.989,10019,Manhattan,Chelsea and Clinton,09,08,1
40.768,-73.989,10019,Manhattan,Chelsea and Clinton,06,01,1
40.768,-73.99,10019,Manhattan,Chelsea and Clinton,09,14,1
40.768,-73.99,10019,Manhattan,Chelsea and Clinton,06,03,1
40.768,-73.991,10019,Manhattan,Chelsea and Clinton,07,12,1
40.768,-73.991,10019,Manhattan,Chelsea and Clinton,08,21,1
40.768,-73.991,10019,Manhattan,Chelsea and Clinton,08,15,1
40.768,-73.991,10019,Manhattan,Chelsea and Clinton,05,15,1
40.768,-73.991,10019,Manhattan,Chelsea and Clinton,08,13,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,08,03,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,04,18,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,05,22,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,09,09,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,06,02,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,05,12,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,09,09,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,05,08,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,04,07,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,08,22,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,06,19,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,09,09,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,08,25,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,05,31,1
40.768,-73.992,10019,Manhattan,Chelsea and Clinton,09,24,1
40.768,-73.993,10019,Manhattan,Chelsea and Clinton,06,28,1
40.768,-73.993,10019,Manhattan,Chelsea and Clinton,07,25,1
40.768,-73.993,10019,Manhattan,Chelsea and Clinton,08,02,1
40.768,-73.993,10019,Manhattan,Chelsea and Clinton,09,13,1
40.768,-73.993,10019,Manhattan,Chelsea and Clinton,04,03,1
40.768,-73.993,10019,Manhattan,Chelsea and Clinton,05,10,1
40.768,-73.996,10019,Manhattan,Chelsea and Clinton,07,23,1
40.768,-73.996,10019,Manhattan,Chelsea and Clinton,04,24,1
40.768,-73.996,10019,Manhattan,Chelsea and Clinton,05,14,1
40.769,-73.867,11369,Queens,West Queens,08,30,1
40.769,-73.867,11369,Queens,West Queens,09,22,1
40.769,-73.867,11369,Queens,West Queens,07,17,1
40.769,-73.867,11369,Queens,West Queens,06,14,1
40.769,-73.88,11369,Queens,West Queens,07,14,1
40.769,-73.95,10021,Manhattan,Upper East Side,05,26,1
40.769,-73.95,10021,Manhattan,Upper East Side,09,25,1
40.769,-73.95,10021,Manhattan,Upper East Side,07,18,1
40.769,-73.952,10021,Manhattan,Upper East Side,09,04,1
40.769,-73.952,10021,Manhattan,Upper East Side,06,23,1
40.769,-73.952,10021,Manhattan,Upper East Side,07,11,1
40.769,-73.953,10301,Staten Island,Stapleton and St. George,08,02,1
40.769,-73.953,10301,Staten Island,Stapleton and St. George,06,25,1
40.769,-73.954,10021,Manhattan,Upper East Side,08,07,1
40.769,-73.954,10021,Manhattan,Upper East Side,08,27,1
40.769,-73.954,10021,Manhattan,Upper East Side,09,04,1
40.769,-73.955,10021,Manhattan,Upper East Side,08,08,1
40.769,-73.955,10021,Manhattan,Upper East Side,04,19,1
40.769,-73.955,10021,Manhattan,Upper East Side,05,20,1
40.769,-73.955,10021,Manhattan,Upper East Side,09,06,1
40.769,-73.956,10021,Manhattan,Upper East Side,07,24,1
40.769,-73.956,10021,Manhattan,Upper East Side,08,30,1
40.769,-73.956,10021,Manhattan,Upper East Side,06,20,1
40.769,-73.956,10021,Manhattan,Upper East Side,09,07,1
40.769,-73.957,10021,Manhattan,Upper East Side,05,06,1
40.769,-73.957,10021,Manhattan,Upper East Side,09,14,1
40.769,-73.958,10021,Manhattan,Upper East Side,07,15,1
40.769,-73.958,10021,Manhattan,Upper East Side,05,30,1
40.769,-73.958,10021,Manhattan,Upper East Side,09,13,1
40.769,-73.958,10021,Manhattan,Upper East Side,08,23,1
40.769,-73.958,10021,Manhattan,Upper East Side,08,15,1
40.769,-73.958,10021,Manhattan,Upper East Side,09,10,1
40.769,-73.958,10021,Manhattan,Upper East Side,06,14,1
40.769,-73.959,10021,Manhattan,Upper East Side,08,04,1
40.769,-73.959,10021,Manhattan,Upper East Side,04,09,1
40.769,-73.959,10021,Manhattan,Upper East Side,07,11,1
40.769,-73.96,10021,Manhattan,Upper East Side,08,24,1
40.769,-73.96,10021,Manhattan,Upper East Side,05,19,1
40.769,-73.96,10021,Manhattan,Upper East Side,09,21,1
40.769,-73.96,10021,Manhattan,Upper East Side,04,04,1
40.769,-73.961,10021,Manhattan,Upper East Side,07,24,1
40.769,-73.961,10021,Manhattan,Upper East Side,05,07,1
40.769,-73.961,10021,Manhattan,Upper East Side,06,08,1
40.769,-73.961,10021,Manhattan,Upper East Side,09,16,1
40.769,-73.962,10021,Manhattan,Upper East Side,06,17,1
40.769,-73.962,10021,Manhattan,Upper East Side,09,24,1
40.769,-73.962,10021,Manhattan,Upper East Side,08,07,1
40.769,-73.963,10021,Manhattan,Upper East Side,07,27,1
40.769,-73.963,10021,Manhattan,Upper East Side,05,15,1
40.769,-73.963,10021,Manhattan,Upper East Side,04,17,1
40.769,-73.964,10021,Manhattan,Upper East Side,09,23,1
40.769,-73.964,10021,Manhattan,Upper East Side,08,19,1
40.769,-73.965,10021,Manhattan,Upper East Side,06,07,1
40.769,-73.965,10021,Manhattan,Upper East Side,04,04,1
40.769,-73.965,10021,Manhattan,Upper East Side,05,08,1
40.769,-73.966,10065,Manhattan,Upper East Side,07,11,1
40.769,-73.966,10065,Manhattan,Upper East Side,06,05,1
40.769,-73.967,10065,Manhattan,Upper East Side,07,29,1
40.769,-73.967,10065,Manhattan,Upper East Side,07,08,1
40.769,-73.967,10065,Manhattan,Upper East Side,07,02,1
40.769,-73.967,10065,Manhattan,Upper East Side,09,02,1
40.769,-73.968,10065,Manhattan,Upper East Side,08,13,1
40.769,-73.968,10065,Manhattan,Upper East Side,09,24,1
40.769,-73.968,10065,Manhattan,Upper East Side,09,08,1
40.769,-73.968,10065,Manhattan,Upper East Side,04,16,1
40.769,-73.969,10065,Manhattan,Upper East Side,06,03,1
40.769,-73.969,10065,Manhattan,Upper East Side,06,13,1
40.769,-73.969,10065,Manhattan,Upper East Side,06,24,1
40.769,-73.97,10012,Manhattan,Greenwich Village and Soho,09,02,1
40.769,-73.97,10012,Manhattan,Greenwich Village and Soho,04,05,1
40.769,-73.981,10023,Manhattan,Upper West Side,07,25,1
40.769,-73.981,10023,Manhattan,Upper West Side,07,23,1
40.769,-73.981,10023,Manhattan,Upper West Side,08,08,1
40.769,-73.981,10023,Manhattan,Upper West Side,06,10,1
40.769,-73.981,10023,Manhattan,Upper West Side,08,07,1
40.769,-73.981,10023,Manhattan,Upper West Side,06,24,1
40.769,-73.981,10023,Manhattan,Upper West Side,09,08,1
40.769,-73.981,10023,Manhattan,Upper West Side,07,03,1
40.769,-73.981,10023,Manhattan,Upper West Side,05,13,1
40.769,-73.981,10023,Manhattan,Upper West Side,06,30,1
40.769,-73.981,10023,Manhattan,Upper West Side,06,04,1
40.769,-73.981,10023,Manhattan,Upper West Side,09,16,1
40.769,-73.981,10023,Manhattan,Upper West Side,07,09,1
40.769,-73.982,10023,Manhattan,Upper West Side,08,04,1
40.769,-73.982,10023,Manhattan,Upper West Side,04,10,1
40.769,-73.982,10023,Manhattan,Upper West Side,07,14,1
40.769,-73.982,10023,Manhattan,Upper West Side,09,20,1
40.769,-73.982,10023,Manhattan,Upper West Side,09,19,1
40.769,-73.982,10023,Manhattan,Upper West Side,05,09,1
40.769,-73.982,10023,Manhattan,Upper West Side,08,31,1
40.769,-73.983,10023,Manhattan,Upper West Side,06,17,1
40.769,-73.983,10023,Manhattan,Upper West Side,08,26,1
40.769,-73.983,10023,Manhattan,Upper West Side,04,29,1
40.769,-73.983,10023,Manhattan,Upper West Side,04,11,1
40.769,-73.983,10023,Manhattan,Upper West Side,06,18,1
40.769,-73.983,10023,Manhattan,Upper West Side,06,29,1
40.769,-73.983,10023,Manhattan,Upper West Side,09,16,1
40.769,-73.983,10023,Manhattan,Upper West Side,04,02,1
40.769,-73.983,10023,Manhattan,Upper West Side,09,26,1
40.769,-73.983,10023,Manhattan,Upper West Side,05,15,1
40.769,-73.984,10019,Manhattan,Chelsea and Clinton,07,17,1
40.769,-73.985,10019,Manhattan,Chelsea and Clinton,04,08,1
40.769,-73.985,10019,Manhattan,Chelsea and Clinton,06,21,1
40.769,-73.985,10019,Manhattan,Chelsea and Clinton,09,24,1
40.769,-73.985,10019,Manhattan,Chelsea and Clinton,05,28,1
40.769,-73.985,10019,Manhattan,Chelsea and Clinton,08,07,1
40.769,-73.985,10019,Manhattan,Chelsea and Clinton,09,18,1
40.769,-73.985,10019,Manhattan,Chelsea and Clinton,09,05,1
40.769,-73.986,10019,Manhattan,Chelsea and Clinton,07,01,1
40.769,-73.986,10019,Manhattan,Chelsea and Clinton,05,10,1
40.769,-73.987,10019,Manhattan,Chelsea and Clinton,09,14,1
40.769,-73.987,10019,Manhattan,Chelsea and Clinton,09,08,1
40.769,-73.988,10019,Manhattan,Chelsea and Clinton,08,15,1
40.769,-73.988,10019,Manhattan,Chelsea and Clinton,08,07,1
40.769,-73.988,10019,Manhattan,Chelsea and Clinton,04,26,1
40.769,-73.989,10019,Manhattan,Chelsea and Clinton,06,27,1
40.769,-73.989,10019,Manhattan,Chelsea and Clinton,09,19,1
40.769,-73.992,10019,Manhattan,Chelsea and Clinton,09,25,1
40.769,-73.992,10019,Manhattan,Chelsea and Clinton,04,30,1
40.769,-73.992,10019,Manhattan,Chelsea and Clinton,08,04,1
40.769,-73.993,10019,Manhattan,Chelsea and Clinton,06,13,1
40.769,-73.994,10019,Manhattan,Chelsea and Clinton,07,21,1
40.769,-73.995,10019,Manhattan,Chelsea and Clinton,07,09,1
40.769,-73.996,10019,Manhattan,Chelsea and Clinton,08,04,1
40.769,-73.996,10019,Manhattan,Chelsea and Clinton,09,06,1
40.77,-73.867,11369,Queens,West Queens,06,01,1
40.77,-73.917,11103,Queens,Long Island City and Astoria,06,11,1
40.77,-73.918,11102,Queens,Long Island City and Astoria,09,16,1
40.77,-73.948,10021,Manhattan,Upper East Side,09,20,1
40.77,-73.948,10021,Manhattan,Upper East Side,08,01,1
40.77,-73.949,10021,Manhattan,Upper East Side,04,01,1
40.77,-73.95,10021,Manhattan,Upper East Side,08,05,1
40.77,-73.95,10021,Manhattan,Upper East Side,06,24,1
40.77,-73.95,10021,Manhattan,Upper East Side,04,17,1
40.77,-73.952,10075,Manhattan,Upper East Side,09,18,1
40.77,-73.952,10075,Manhattan,Upper East Side,04,25,1
40.77,-73.952,10075,Manhattan,Upper East Side,07,13,1
40.77,-73.953,10021,Manhattan,Upper East Side,05,15,1
40.77,-73.954,10021,Manhattan,Upper East Side,07,15,1
40.77,-73.954,10021,Manhattan,Upper East Side,09,22,1
40.77,-73.954,10021,Manhattan,Upper East Side,06,27,1
40.77,-73.955,10021,Manhattan,Upper East Side,08,07,1
40.77,-73.955,10021,Manhattan,Upper East Side,04,09,1
40.77,-73.955,10021,Manhattan,Upper East Side,04,22,1
40.77,-73.955,10021,Manhattan,Upper East Side,07,20,1
40.77,-73.956,10021,Manhattan,Upper East Side,06,14,1
40.77,-73.956,10021,Manhattan,Upper East Side,04,16,1
40.77,-73.956,10021,Manhattan,Upper East Side,07,20,1
40.77,-73.956,10021,Manhattan,Upper East Side,08,02,1
40.77,-73.956,10021,Manhattan,Upper East Side,09,24,1
40.77,-73.957,10021,Manhattan,Upper East Side,04,30,1
40.77,-73.957,10021,Manhattan,Upper East Side,08,07,1
40.77,-73.957,10021,Manhattan,Upper East Side,04,26,1
40.77,-73.957,10021,Manhattan,Upper East Side,08,12,1
40.77,-73.957,10021,Manhattan,Upper East Side,07,22,1
40.77,-73.958,10021,Manhattan,Upper East Side,09,21,1
40.77,-73.958,10021,Manhattan,Upper East Side,05,19,1
40.77,-73.958,10021,Manhattan,Upper East Side,09,12,1
40.77,-73.958,10021,Manhattan,Upper East Side,06,24,1
40.77,-73.958,10021,Manhattan,Upper East Side,05,01,1
40.77,-73.958,10021,Manhattan,Upper East Side,06,25,1
40.77,-73.958,10021,Manhattan,Upper East Side,08,15,1
40.77,-73.958,10021,Manhattan,Upper East Side,05,19,1
40.77,-73.959,10021,Manhattan,Upper East Side,04,03,1
40.77,-73.959,10021,Manhattan,Upper East Side,05,28,1
40.77,-73.959,10021,Manhattan,Upper East Side,09,26,1
40.77,-73.959,10021,Manhattan,Upper East Side,05,16,1
40.77,-73.96,10021,Manhattan,Upper East Side,05,21,1
40.77,-73.96,10021,Manhattan,Upper East Side,09,13,1
40.77,-73.96,10021,Manhattan,Upper East Side,05,21,1
40.77,-73.96,10021,Manhattan,Upper East Side,09,21,1
40.77,-73.96,10021,Manhattan,Upper East Side,09,24,1
40.77,-73.96,10021,Manhattan,Upper East Side,07,30,1
40.77,-73.96,10021,Manhattan,Upper East Side,07,26,1
40.77,-73.96,10021,Manhattan,Upper East Side,09,28,1
40.77,-73.961,10021,Manhattan,Upper East Side,07,02,1
40.77,-73.961,10021,Manhattan,Upper East Side,05,31,1
40.77,-73.961,10021,Manhattan,Upper East Side,06,03,1
40.77,-73.961,10021,Manhattan,Upper East Side,05,04,1
40.77,-73.961,10021,Manhattan,Upper East Side,09,27,1
40.77,-73.961,10021,Manhattan,Upper East Side,07,02,1
40.77,-73.962,10021,Manhattan,Upper East Side,09,29,1
40.77,-73.962,10021,Manhattan,Upper East Side,05,11,1
40.77,-73.962,10021,Manhattan,Upper East Side,09,30,1
40.77,-73.962,10021,Manhattan,Upper East Side,07,22,1
40.77,-73.962,10021,Manhattan,Upper East Side,04,16,1
40.77,-73.962,10021,Manhattan,Upper East Side,05,06,1
40.77,-73.963,10021,Manhattan,Upper East Side,07,18,1
40.77,-73.963,10021,Manhattan,Upper East Side,04,17,1
40.77,-73.963,10021,Manhattan,Upper East Side,05,01,1
40.77,-73.964,10021,Manhattan,Upper East Side,07,19,1
40.77,-73.964,10021,Manhattan,Upper East Side,08,14,1
40.77,-73.964,10021,Manhattan,Upper East Side,07,15,1
40.77,-73.964,10021,Manhattan,Upper East Side,09,29,1
40.77,-73.965,10021,Manhattan,Upper East Side,09,09,1
40.77,-73.965,10021,Manhattan,Upper East Side,04,29,1
40.77,-73.965,10021,Manhattan,Upper East Side,09,30,1
40.77,-73.965,10021,Manhattan,Upper East Side,04,05,1
40.77,-73.965,10021,Manhattan,Upper East Side,07,24,1
40.77,-73.966,10021,Manhattan,Upper East Side,05,08,1
40.77,-73.966,10021,Manhattan,Upper East Side,06,07,1
40.77,-73.966,10021,Manhattan,Upper East Side,06,09,1
40.77,-73.966,10021,Manhattan,Upper East Side,08,23,1
40.77,-73.967,10021,Manhattan,Upper East Side,06,27,1
40.77,-73.967,10021,Manhattan,Upper East Side,09,19,1
40.77,-73.967,10021,Manhattan,Upper East Side,06,23,1
40.77,-73.967,10021,Manhattan,Upper East Side,09,30,1
40.77,-73.967,10021,Manhattan,Upper East Side,04,17,1
40.77,-73.967,10021,Manhattan,Upper East Side,08,01,1
40.77,-73.968,10021,Manhattan,Upper East Side,06,29,1
40.77,-73.968,10021,Manhattan,Upper East Side,06,18,1
40.77,-73.968,10021,Manhattan,Upper East Side,09,09,1
40.77,-73.969,10065,Manhattan,Upper East Side,08,06,1
40.77,-73.969,10065,Manhattan,Upper East Side,04,04,1
40.77,-73.969,10065,Manhattan,Upper East Side,05,14,1
40.77,-73.969,10065,Manhattan,Upper East Side,07,13,1
40.77,-73.98,10023,Manhattan,Upper West Side,09,04,1
40.77,-73.98,10023,Manhattan,Upper West Side,08,26,1
40.77,-73.98,10023,Manhattan,Upper West Side,05,13,1
40.77,-73.98,10023,Manhattan,Upper West Side,09,09,1
40.77,-73.981,10023,Manhattan,Upper West Side,05,02,1
40.77,-73.981,10023,Manhattan,Upper West Side,08,29,1
40.77,-73.981,10023,Manhattan,Upper West Side,09,23,1
40.77,-73.981,10023,Manhattan,Upper West Side,04,30,1
40.77,-73.981,10023,Manhattan,Upper West Side,06,24,1
40.77,-73.981,10023,Manhattan,Upper West Side,05,22,1
40.77,-73.982,10023,Manhattan,Upper West Side,08,13,1
40.77,-73.982,10023,Manhattan,Upper West Side,05,16,1
40.77,-73.982,10023,Manhattan,Upper West Side,06,21,1
40.77,-73.982,10023,Manhattan,Upper West Side,09,03,1
40.77,-73.982,10023,Manhattan,Upper West Side,07,01,1
40.77,-73.983,10023,Manhattan,Upper West Side,09,22,1
40.77,-73.983,10023,Manhattan,Upper West Side,05,23,1
40.77,-73.984,10023,Manhattan,Upper West Side,08,04,1
40.77,-73.984,10023,Manhattan,Upper West Side,07,28,1
40.77,-73.984,10023,Manhattan,Upper West Side,04,06,1
40.77,-73.984,10023,Manhattan,Upper West Side,09,07,1
40.77,-73.984,10023,Manhattan,Upper West Side,08,09,1
40.77,-73.985,10023,Manhattan,Upper West Side,07,24,1
40.77,-73.985,10023,Manhattan,Upper West Side,07,30,1
40.77,-73.986,10023,Manhattan,Upper West Side,09,07,1
40.77,-73.986,10023,Manhattan,Upper West Side,04,28,1
40.77,-73.986,10023,Manhattan,Upper West Side,08,20,1
40.77,-73.986,10023,Manhattan,Upper West Side,06,28,1
40.77,-73.987,10019,Manhattan,Chelsea and Clinton,07,27,1
40.77,-73.987,10019,Manhattan,Chelsea and Clinton,09,11,1
40.77,-73.988,10019,Manhattan,Chelsea and Clinton,08,29,1
40.77,-73.988,10019,Manhattan,Chelsea and Clinton,07,08,1
40.77,-73.988,10019,Manhattan,Chelsea and Clinton,09,14,1
40.77,-73.988,10019,Manhattan,Chelsea and Clinton,08,12,1
40.77,-73.988,10019,Manhattan,Chelsea and Clinton,09,17,1
40.77,-73.989,10019,Manhattan,Chelsea and Clinton,07,23,1
40.77,-73.99,10019,Manhattan,Chelsea and Clinton,07,24,1
40.77,-73.99,10019,Manhattan,Chelsea and Clinton,06,16,1
40.77,-73.991,10019,Manhattan,Chelsea and Clinton,09,13,1
40.77,-73.991,10019,Manhattan,Chelsea and Clinton,08,20,1
40.77,-73.991,10019,Manhattan,Chelsea and Clinton,05,13,1
40.77,-73.992,10019,Manhattan,Chelsea and Clinton,06,03,1
40.77,-73.992,10019,Manhattan,Chelsea and Clinton,04,15,1
40.77,-73.992,10019,Manhattan,Chelsea and Clinton,05,14,1
40.77,-73.993,10019,Manhattan,Chelsea and Clinton,05,06,1
40.77,-73.994,10019,Manhattan,Chelsea and Clinton,05,07,1
40.77,-73.995,10019,Manhattan,Chelsea and Clinton,05,22,1
40.771,-73.903,11105,Queens,Long Island City and Astoria,04,23,1
40.771,-73.922,11102,Queens,Long Island City and Astoria,06,30,1
40.771,-73.948,10028,Manhattan,Upper East Side,04,30,1
40.771,-73.948,10028,Manhattan,Upper East Side,06,07,1
40.771,-73.948,10028,Manhattan,Upper East Side,05,06,1
40.771,-73.948,10028,Manhattan,Upper East Side,05,01,1
40.771,-73.948,10028,Manhattan,Upper East Side,04,09,1
40.771,-73.949,10021,Manhattan,Upper East Side,07,23,1
40.771,-73.949,10021,Manhattan,Upper East Side,06,26,1
40.771,-73.949,10021,Manhattan,Upper East Side,08,29,1
40.771,-73.95,10021,Manhattan,Upper East Side,07,18,1
40.771,-73.95,10021,Manhattan,Upper East Side,08,16,1
40.771,-73.95,10021,Manhattan,Upper East Side,05,13,1
40.771,-73.951,10075,Manhattan,Upper East Side,08,01,1
40.771,-73.951,10075,Manhattan,Upper East Side,07,17,1
40.771,-73.952,10075,Manhattan,Upper East Side,07,12,1
40.771,-73.953,10075,Manhattan,Upper East Side,08,06,1
40.771,-73.953,10075,Manhattan,Upper East Side,09,18,1
40.771,-73.953,10075,Manhattan,Upper East Side,06,18,1
40.771,-73.954,10075,Manhattan,Upper East Side,09,04,1
40.771,-73.954,10075,Manhattan,Upper East Side,06,05,1
40.771,-73.954,10075,Manhattan,Upper East Side,07,28,1
40.771,-73.955,10021,Manhattan,Upper East Side,04,13,1
40.771,-73.955,10021,Manhattan,Upper East Side,04,30,1
40.771,-73.956,10021,Manhattan,Upper East Side,06,13,1
40.771,-73.956,10021,Manhattan,Upper East Side,06,27,1
40.771,-73.956,10021,Manhattan,Upper East Side,07,25,1
40.771,-73.957,10021,Manhattan,Upper East Side,04,24,1
40.771,-73.957,10021,Manhattan,Upper East Side,08,11,1
40.771,-73.957,10021,Manhattan,Upper East Side,07,21,1
40.771,-73.957,10021,Manhattan,Upper East Side,09,05,1
40.771,-73.957,10021,Manhattan,Upper East Side,05,30,1
40.771,-73.957,10021,Manhattan,Upper East Side,07,10,1
40.771,-73.957,10021,Manhattan,Upper East Side,04,24,1
40.771,-73.958,10021,Manhattan,Upper East Side,09,21,1
40.771,-73.959,10021,Manhattan,Upper East Side,08,06,1
40.771,-73.959,10021,Manhattan,Upper East Side,07,05,1
40.771,-73.96,10021,Manhattan,Upper East Side,08,21,1
40.771,-73.96,10021,Manhattan,Upper East Side,06,05,1
40.771,-73.96,10021,Manhattan,Upper East Side,08,09,1
40.771,-73.96,10021,Manhattan,Upper East Side,08,03,1
40.771,-73.96,10021,Manhattan,Upper East Side,08,10,1
40.771,-73.96,10021,Manhattan,Upper East Side,08,28,1
40.771,-73.961,10021,Manhattan,Upper East Side,06,25,1
40.771,-73.961,10021,Manhattan,Upper East Side,06,26,1
40.771,-73.962,10021,Manhattan,Upper East Side,05,29,1
40.771,-73.962,10021,Manhattan,Upper East Side,09,12,1
40.771,-73.962,10021,Manhattan,Upper East Side,05,20,1
40.771,-73.962,10021,Manhattan,Upper East Side,04,05,1
40.771,-73.963,10021,Manhattan,Upper East Side,07,29,1
40.771,-73.963,10021,Manhattan,Upper East Side,07,10,1
40.771,-73.963,10021,Manhattan,Upper East Side,06,09,1
40.771,-73.963,10021,Manhattan,Upper East Side,06,29,1
40.771,-73.963,10021,Manhattan,Upper East Side,08,03,1
40.771,-73.963,10021,Manhattan,Upper East Side,07,25,1
40.771,-73.964,10021,Manhattan,Upper East Side,04,17,1
40.771,-73.964,10021,Manhattan,Upper East Side,06,04,1
40.771,-73.964,10021,Manhattan,Upper East Side,09,08,1
40.771,-73.964,10021,Manhattan,Upper East Side,07,25,1
40.771,-73.964,10021,Manhattan,Upper East Side,09,26,1
40.771,-73.964,10021,Manhattan,Upper East Side,06,07,1
40.771,-73.964,10021,Manhattan,Upper East Side,04,18,1
40.771,-73.964,10021,Manhattan,Upper East Side,07,20,1
40.771,-73.965,10021,Manhattan,Upper East Side,08,17,1
40.771,-73.966,10021,Manhattan,Upper East Side,06,28,1
40.771,-73.966,10021,Manhattan,Upper East Side,04,06,1
40.771,-73.966,10021,Manhattan,Upper East Side,05,08,1
40.771,-73.966,10021,Manhattan,Upper East Side,06,25,1
40.771,-73.966,10021,Manhattan,Upper East Side,09,19,1
40.771,-73.966,10021,Manhattan,Upper East Side,05,19,1
40.771,-73.967,10021,Manhattan,Upper East Side,09,11,1
40.771,-73.968,10021,Manhattan,Upper East Side,06,25,1
40.771,-73.968,10021,Manhattan,Upper East Side,09,01,1
40.771,-73.968,10021,Manhattan,Upper East Side,09,02,1
40.771,-73.98,10023,Manhattan,Upper West Side,05,28,1
40.771,-73.98,10023,Manhattan,Upper West Side,06,15,1
40.771,-73.98,10023,Manhattan,Upper West Side,06,28,1
40.771,-73.98,10023,Manhattan,Upper West Side,09,07,1
40.771,-73.981,10023,Manhattan,Upper West Side,09,20,1
40.771,-73.981,10023,Manhattan,Upper West Side,09,08,1
40.771,-73.981,10023,Manhattan,Upper West Side,06,09,1
